,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.39027989+0.18039979j],
          [-0.27480003+0.33067721j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.21923193+0.36986462j],
          [ 0.35695912+0.23967198j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.36398481-0.22886139j],
          [-0.42702397-0.05012985j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.27571286+0.32991649j],
          [ 0.39077696+0.1793205j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.00122439+0.42995462j],
          [0.18375629+0.38871082j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.39682854-0.165498j  ],
          [-0.42943343+0.02119914j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.09880175-0.41845034j],
          [-0.09071226-0.42027819j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.26822391-0.33603334j],
          [ 0.0976862 -0.41871217j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.29982733+0.30816561j],
          [-0.13820124+0.40713989j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.33857117-0.26501328j],
          [ 0.19173472-0.38483798j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
