,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.29432687-0.14292677j],
          [ 0.23136134-0.23136184j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.00536953+0.32715063j],
          [ 0.11211592+0.30738638j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.13021462-0.30016749j],
          [ 0.024834  -0.32625089j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.28443611-0.16171726j],
          [-0.3216929 -0.05974986j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.26245623-0.19537936j],
          [-0.31193693-0.0987508j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.26532877-0.19146022j],
          [ 0.18807949-0.26773583j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.16053078-0.28510742j],
          [-0.24498031-0.21688942j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.11096582-0.30780344j],
          [-0.20556957-0.25455357j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.08847461-0.31500573j],
          [-0.1866729 -0.26871843j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.29163136+0.14834932j],
          [-0.22703996+0.23560396j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
