theta
2.5512807043488004
0.28077232783151623
3.037524915950358
-2.595185702607263
1.1311136421799748
-1.0798195992665902
2.2709389785330605
-2.2093010666255073
2.0317384663648275
0.6930129760484837
2.2684096392197106
