,unitary
0,"Operator([[ 0.94460909-0.1427637j ,  0.12732729+0.26668325j],
          [-0.04283011+0.29240002j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.29014151-0.05612573j],
          [-0.29376906+0.03212373j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.27554447+0.10680559j],
          [ 0.2948009 +0.02060632j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j , -0.2631728 -0.13443315j],
          [ 0.21169086-0.20620177j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j ,  0.09545458+0.27967949j],
          [-0.0085403 +0.29539678j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.11046377-0.27409843j],
          [ 0.02452845-0.29450051j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.13581258-0.26246359j],
          [ 0.05218342-0.29087641j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.28453947+0.07980905j],
          [-0.24824575+0.16033166j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.29460252+0.02327114j],
          [ 0.28832163-0.06482923j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.18594254+0.22969015j],
          [-0.10975962+0.27438116j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
