,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.10741193-0.19245218j],
          [-0.1471867 -0.16404646j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.17318528-0.1363159j ],
          [-0.19897038-0.09479426j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.21614914+0.04306641j],
          [ 0.22032579-0.00563137j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.21624111-0.04260221j],
          [-0.22031319+0.00610443j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.12516099-0.18141084j],
          [-0.16206583-0.14936476j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.07261274-0.20809266j],
          [ 0.02496405-0.21897936j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.20965071-0.06798341j],
          [-0.21947881-0.02010516j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.21396378+0.05286459j],
          [-0.19705119+0.09872179j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.21944471+0.02047405j],
          [-0.20953614+0.06833571j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.04187071-0.21638394j],
          [-0.08853165-0.20183486j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
