,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.27688313+0.32893496j],
          [ 0.39141152+0.17793115j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.30675989-0.3012654j ],
          [ 0.14742709-0.40389074j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.17695216-0.39185508j],
          [-0.00871939-0.42986794j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.17022814+0.39482256j],
          [0.01606606+0.42965609j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.32912576-0.2766563j ],
          [ 0.17820094-0.39128877j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.277508  -0.32840796j],
          [ 0.10934691-0.41581934j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.88064867-0.19898603j, 0.13288982+0.40890435j],
          [0.0558315 +0.42631598j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.17909792+0.39087902j],
          [ 0.32975942+0.2759007j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
