,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.25326813-0.105126j  ],
          [-0.27238722-0.03164522j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.16189821+0.22132598j],
          [ 0.21638405+0.16844632j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.2686931 +0.05477441j],
          [-0.24337314+0.12635559j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.21300094+0.17270442j],
          [ 0.2521949 +0.10767521j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.27355891-0.01901951j],
          [ 0.25785711-0.09330557j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.27349355-0.01993728j],
          [ 0.25754259-0.09417024j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.12460602-0.24427353j],
          [ 0.05284501-0.26907921j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.19594661-0.19183624j],
          [-0.24104062-0.13075028j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.03965559+0.27133679j],
          [0.0362703 +0.27181001j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.18911157-0.19857752j],
          [ 0.12740861-0.24282353j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
