,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04704042+0.01688539j],
          [ 0.04782555+0.01451325j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j,  0.03524931-0.03543167j],
          [-0.0369761 -0.03362566j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j,  0.04087379+0.02876197j],
          [-0.03938521+0.03076886j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j,  0.03034917+0.03970951j],
          [-0.0283266 +0.04117671j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.0117625 +0.04857531j],
          [ 0.01417555+0.04792673j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[9.98438167e-01-0.02496616j, 2.30585080e-04+0.04997864j],
          [2.26759387e-03+0.0499277j , 9.98438167e-01-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.04926163+0.00843853j],
          [ 0.04962182+0.00596593j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.03980302+0.03022643j],
          [ 0.04126397+0.02819934j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.04939822-0.00759826j],
          [ 0.04895673-0.01005765j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.00786929+0.04935577j],
          [ 0.01032622+0.04890078j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
