,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.05157227-0.02058024j],
          [ 0.05034995-0.02341215j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j, -0.05088665-0.02222149j],
          [ 0.04957425-0.02501279j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.050174  -0.02378688j],
          [ 0.04877577-0.0265362j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j, -0.0494059 -0.02534369j],
          [ 0.04792242-0.02804795j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.0485785 -0.02689564j],
          [ 0.04701012-0.02955156j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.0476657 -0.02848204j],
          [ 0.04601064-0.03108483j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.998072  -0.02773136j, 0.00154222+0.05550556j],
          [0.00154222+0.05550556j, 0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j, -0.04739894-0.0289238j ],
          [ 0.04571976-0.03151109j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j, -0.04678374-0.02990865j],
          [ 0.04505082-0.03246027j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.04615917-0.03086384j],
          [ 0.04437418-0.0333793j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
