,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.42984811-0.00964784j],
          [-0.39223637+0.17610538j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.19873748+0.38126879j],
          [ 0.34335901+0.25877996j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.42877053-0.03191094j],
          [-0.40083564+0.15554184j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.14144676+0.40602375j],
          [ 0.30227765+0.30576248j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.29560845+0.31221486j],
          [ 0.40112876+0.15478435j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.14644148-0.40424914j],
          [-0.30602413-0.30201276j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.32758797-0.27847549j],
          [ 0.17603038-0.39227003j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.4202914 -0.09065107j],
          [-0.41843595+0.09886267j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.88064867-0.19898603j, 0.11258736+0.41495368j],
          [0.07676251+0.42304845j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.42463734+0.0674211j ],
          [ 0.41237181-0.12170441j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
