,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.27185261-0.18207836j],
          [ 0.19731394-0.26100494j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.31573799-0.08582479j],
          [-0.32644022+0.02220707j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.29566133-0.14014546j],
          [-0.32524208-0.03569261j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.26630214-0.19010402j],
          [-0.31384509-0.09250746j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.0087676 +0.32707721j],
          [0.09873292+0.31194259j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.32129895+0.06183327j],
          [ 0.32384519-0.04669754j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.30102673+0.12821574j],
          [ 0.32640881+0.02266401j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.32679545+0.01615879j],
          [-0.30352056+0.12219509j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.30421881+0.12044618j],
          [ 0.32688303+0.01427767j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.11325769+0.30696753j],
          [-0.00658549+0.32712842j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
