,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.3574895 -0.23888016j],
          [ 0.22005123-0.36937776j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.30465813-0.30339067j],
          [-0.40550524-0.14292646j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.12193077+0.41230494j],
          [0.06718797+0.42467429j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.40114039+0.15475419j],
          [ 0.42870702-0.03275309j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.33220633+0.2729495j ],
          [ 0.41728875+0.10359814j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.34651915+0.25453282j],
          [ 0.4222927 +0.08081676j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.09318236+0.41973744j],
          [ 0.26459845+0.33889546j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.32176861-0.28517965j],
          [ 0.16789388-0.39582082j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.07867607+0.42269676j],
          [ 0.25277382+0.34780435j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
