,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.09368669-0.11642405j],
          [ 0.0752365 -0.1291171j ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.05673545+0.13824921j],
          [ 0.07675807+0.12821838j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.14864017-0.01542258j],
          [ 0.14466638-0.03746191j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.11805942-0.0916173j ],
          [-0.13042486-0.07294595j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j,  0.09919262-0.11177021j],
          [-0.11478152-0.09569199j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.08141751+0.12531139j],
          [ 0.09922958+0.1117374j ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j,  0.09050617+0.11891336j],
          [-0.0717197 +0.13110317j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.14160438+0.04774886j],
          [ 0.14714982+0.0260516j ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.14905501-0.01069385j],
          [ 0.14578322-0.03284827j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 9.85991463e-01-0.07408833j, -8.28506673e-04-0.14943584j],
          [-2.15122088e-02-0.14788164j,  9.85991463e-01-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
