,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.00766156-0.38934297j],
          [-0.15867406-0.35562507j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011-0.18298657j,  0.1709593-0.34988507j],
          [-0.2937156-0.25569081j,  0.9027011-0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.20239243-0.33269198j],
          [-0.31597213-0.22761428j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.24067059-0.30614427j],
          [-0.34089048-0.18825601j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.03852416-0.38750811j],
          [-0.11541967-0.37192062j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.06966383-0.38313652j],
          [-0.08503575-0.38002048j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.16795989-0.35133477j],
          [-0.2915175 -0.25819409j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.23024063-0.31406352j],
          [ 0.08976357-0.37893159j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.38872537+0.02322145j],
          [-0.34899691+0.17276516j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
