,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.12820757+0.26626117j],
          [ 0.20116693+0.21648108j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.0920995 -0.2808022j ],
          [ 0.00500329-0.29547785j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j ,  0.01055263-0.29533174j],
          [-0.09735781-0.27902267j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.18705703-0.22878343j],
          [-0.24631253-0.16328603j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j ,  0.08717085-0.2823711j ],
          [-0.16672386-0.24399866j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j ,  0.27009708-0.11991564j],
          [-0.29347109-0.03474065j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j ,  0.29509771+0.01579669j],
          [-0.27724937+0.10229849j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.19154742-0.22503729j],
          [-0.2494953 -0.1583802j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.20944571-0.20848186j],
          [ 0.13848053-0.26106577j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.16598147-0.24450428j],
          [-0.23082411-0.18453298j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
