unitary
"Operator([[ 9.39603227e-01-0.27801081j,  1.44759828e-01+0.13598294j,
           -6.58636345e-04+0.020213j  ],
          [-1.00565529e-01+0.17126979j,  9.59735234e-01+0.00383992j,
            1.44759828e-01+0.13598294j],
          [-8.13259599e-03-0.01851648j, -1.00565529e-01+0.17126979j,
            9.39603227e-01-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
"Operator([[ 0.93960323-0.27801081j,  0.02827675+0.19658889j,
           -0.01985735+0.00383204j],
          [ 0.02827675+0.19658889j,  0.95973523+0.00383992j,
            0.02827675+0.19658889j],
          [-0.01985735+0.00383204j,  0.02827675+0.19658889j,
            0.93960323-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
"Operator([[ 0.93960323-0.27801081j,  0.18568846+0.07047385j,
            0.01378896+0.01479404j],
          [-0.15829821+0.11995185j,  0.95973523+0.00383992j,
            0.18568846+0.07047385j],
          [ 0.00729396-0.01886259j, -0.15829821+0.11995185j,
            0.93960323-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
"Operator([[ 0.93960323-0.27801081j,  0.02827675+0.19658889j,
           -0.01985735+0.00383204j],
          [ 0.02827675+0.19658889j,  0.95973523+0.00383992j,
            0.02827675+0.19658889j],
          [-0.01985735+0.00383204j,  0.02827675+0.19658889j,
            0.93960323-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
"Operator([[ 0.93960323-0.27801081j,  0.02827675+0.19658889j,
           -0.01985735+0.00383204j],
          [ 0.02827675+0.19658889j,  0.95973523+0.00383992j,
            0.02827675+0.19658889j],
          [-0.01985735+0.00383204j,  0.02827675+0.19658889j,
            0.93960323-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
"Operator([[ 0.93960323-0.27801081j,  0.19314264+0.04628919j,
            0.01707496+0.01083719j],
          [-0.17226647+0.09884852j,  0.95973523+0.00383992j,
            0.19314264+0.04628919j],
          [ 0.01181634-0.01641259j, -0.17226647+0.09884852j,
            0.93960323-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
"Operator([[ 0.93960323-0.27801081j,  0.18887071+0.06143796j,
            0.01514992+0.01339698j],
          [-0.16389815+0.11217916j,  0.95973523+0.00383992j,
            0.18887071+0.06143796j],
          [ 0.00907703-0.01807226j, -0.16389815+0.11217916j,
            0.93960323-0.27801081j]],
         input_dims=(3,), output_dims=(3,))"
