,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.05153217-0.32311113j],
          [-0.05702457-0.32218716j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.21182421-0.24937296j],
          [-0.28175827-0.16633896j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.30971597-0.10551012j],
          [-0.32719061+0.00163491j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.32711698-0.00713102j],
          [-0.31144469+0.10029244j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.09411549-0.31336663j],
          [-0.19146699-0.26532388j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.02220713-0.32644021j],
          [-0.08582473-0.315738j  ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.29039366-0.15075772j],
          [-0.32373664-0.04744429j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.21117367-0.24992409j],
          [ 0.11777619-0.30526241j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.32296381-0.05244756j],
          [-0.32234746+0.05611136j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
