,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.09661743-0.41896008j],
          [-0.09290354-0.41979925j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.29429217-0.31345589j],
          [ 0.13092923-0.40953634j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.20730363-0.37667981j],
          [-0.3491199 -0.25095373j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.0122579 -0.42978159j],
          [-0.17372029-0.39329853j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.37103509-0.2172451j ],
          [-0.42839482-0.03661077j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.0096873 -0.42984722j],
          [-0.19356173-0.3839223j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.02040024-0.42947212j],
          [-0.16623592-0.39651998j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.4291484 +0.02634621j],
          [-0.37612877+0.20830175j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.34983711+0.24995294j],
          [-0.20838146+0.37608462j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.37459312+0.21105087j],
          [ 0.42894394+0.02948851j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
