,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.23463329-0.36029112j],
          [ 0.05692913-0.4261708j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.14137368+0.4060492j ],
          [ 0.30222262+0.30581688j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.41445232+0.11441919j],
          [ 0.4233834 -0.07489308j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.4021243 -0.15217924j],
          [-0.42848822+0.03550093j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.34126345-0.26153724j],
          [-0.4205592 -0.08940042j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.2084382 +0.37605318j],
          [ 0.34987482+0.24990016j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.18707797+0.38712312j],
          [-0.00245724+0.42994934j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.41141718+0.12489347j],
          [ 0.42514661-0.06413141j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.4259853 +0.05830096j],
          [ 0.40966755-0.13051808j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.09584437-0.4191376j ],
          [-0.09367782-0.41962714j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
