,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.37877633-0.01706403j],
          [-0.35696345+0.12782715j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.19899112+0.32274637j],
          [ 0.30650532+0.22319762j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.21388267+0.31307649j],
          [-0.07920601+0.37079522j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.25390602+0.28159265j],
          [ 0.3417159 +0.16429525j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.37127447-0.07692826j],
          [ 0.31438359-0.21195671j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.0790448 -0.37082962j],
          [-0.21374654-0.31316945j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.31708523+0.20789334j],
          [-0.21458383+0.31259634j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.22555526+0.30477452j],
          [-0.0931548 +0.36753894j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.37885055+0.01532792j],
          [-0.34475039+0.15782856j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.28006361+0.25559159j],
          [-0.16224128+0.34269586j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
