,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.06754025-0.4246184j ],
          [-0.24354608-0.35432723j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.88064867-0.19898603j, 0.02645527+0.42914169j],
          [0.16062707+0.39882505j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.42148061+0.08495041j],
          [-0.34400866+0.25791572j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.31832324+0.28902039j],
          [ 0.41166419+0.12407686j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.29556153-0.31225928j],
          [-0.40110549-0.15484463j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.25420218-0.34676177j],
          [-0.37859878-0.20377791j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.310449  +0.29746243j],
          [ 0.40818464+0.13508433j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.31769298-0.28971304j],
          [-0.41139297-0.12497321j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.02841141-0.42901663j],
          [-0.1588072 -0.39955318j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.88064867-0.19898603j, 0.17015377+0.39485462j],
          [0.01614698+0.42965306j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
