,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.26688669+0.0629898j ],
          [ 0.27392919-0.01261025j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.25421766-0.10280855j],
          [-0.27266487-0.02915623j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.27234002-0.03204891j],
          [ 0.25311203-0.10550127j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.27159964-0.03781343j],
          [ 0.25081929-0.11084179j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.25874113-0.09082536j],
          [ 0.22391679-0.15829558j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.27421707-0.00110389j],
          [ 0.26340285-0.07625718j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.27252871+0.03040264j],
          [ 0.27041891-0.04549541j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.20817863+0.17848775j],
          [ 0.24914334+0.11455922j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.06793955+0.26566979j],
          [0.00751655+0.27411625j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.05582455-0.26847689j],
          [-0.0199369 -0.27349358j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
