,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.08382141-0.20383605j],
          [ 0.03683524-0.21729779j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.01354175-0.21998133j],
          [-0.03527463-0.21755658j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.96939523-0.10815603j, 0.04159406+0.21643729j],
          [0.00713102+0.22028235j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.96939523-0.10815603j, 0.04121123+0.21651051j],
          [0.00752058+0.22026939j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.07299663-0.20795831j],
          [ 0.02536811-0.21893292j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.03266909-0.21796306j],
          [-0.0161728 -0.21980356j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.00473503-0.22034687j],
          [-0.05318255-0.21388497j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.00753769-0.22026881j],
          [-0.05589909-0.21319113j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.05171792-0.21424384j],
          [ 0.00322732-0.22037411j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.17675732-0.13165111j],
          [ 0.14339527-0.16737074j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
