,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.08939718-0.04443934j],
          [ 0.08451404-0.05314216j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.09829456+0.01746113j],
          [ 0.0995467 +0.00756082j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j,  0.07878036+0.06132182j],
          [-0.07226482+0.06888038j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j, -0.09977898+0.00329652j],
          [ 0.0996096 -0.00668123j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.02593325-0.09640632j],
          [ 0.01617912-0.09851369j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.07534414-0.06549788j],
          [ 0.06842885-0.07269253j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.09709736-0.02321236j],
          [ 0.09429491-0.03278995j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j, -0.06385703-0.07673976j],
          [ 0.05587682-0.08273145j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j, -0.06387949-0.07672106j],
          [ 0.05590103-0.08271509j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j,  0.02321635+0.09709641j],
          [-0.0134069 +0.0989291j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
