,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.15058465+0.30806358j],
          [-0.03582078+0.34102167j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.92502524-0.16355243j, 0.06698729+0.33629096j],
          [0.0523874 +0.33887235j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.13264386+0.31620328j],
          [ 0.23302743+0.25154944j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.24316661+0.24176209j],
          [-0.14552438+0.31048601j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.09567103-0.32928098j],
          [-0.02303897-0.34212295j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.26964633+0.21182484j],
          [ 0.32593268+0.10652134j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.29634658+0.17250395j],
          [-0.21922866+0.2636621j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.20253883+0.27668923j],
          [-0.09538332+0.32936443j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.21640468-0.26598481j],
          [ 0.11207904-0.32406357j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
