,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.22253377-0.10810847j],
          [ 0.18886927-0.15980338j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j ,  0.16522016-0.18414944j],
          [-0.20564317-0.13754856j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.19526452-0.15192263j],
          [-0.22678048-0.09889051j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j ,  0.23266681-0.08411226j],
          [-0.24624347-0.02393472j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.96135264-0.1207989j , 0.00705035+0.24730348j],
          [0.05435269+0.2413597j , 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.20734203+0.13497408j],
          [ 0.23428939+0.07948082j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j , -0.20353507+0.14064919j],
          [ 0.23200483+0.08592136j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.23038202-0.09018228j],
          [-0.24553145-0.03038131j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j , -0.2063076 +0.13654997j],
          [ 0.233677  +0.08126364j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.0679982 +0.23787594j],
          [-0.00703285+0.24730398j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
