,unitary
0,"Operator([[ 0.87775053-0.20089548j,  0.41509207-0.12997533j],
          [-0.43030324+0.06351484j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.42481883+0.09340223j],
          [-0.34190013+0.26888532j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j, -0.10929242+0.42101091j],
          [ 0.28153727+0.33155962j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.31547847-0.29944674j],
          [ 0.15382267-0.40685821j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.38990878+0.19278527j],
          [-0.26723728+0.34318982j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.39079824-0.19097579j],
          [-0.43496103-0.00197983j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j,  0.41967561-0.11431272j],
          [-0.42761778+0.07961187j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.41084536+0.14283244j],
          [-0.30781733+0.30731663j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.42676636-0.08405646j],
          [ 0.34771887-0.26131705j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.41546912+0.128765j  ],
          [-0.31809963+0.29666082j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
