,unitary
0,"Operator([[0.9027011 -0.18298657j, 0.07553102+0.38202318j],
          [0.07919816+0.38127981j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.37087001+0.11875218j],
          [-0.29534962+0.25380159j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.22874764-0.3151526j ],
          [-0.33341673-0.20119624j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.38923165-0.01205697j],
          [-0.36320129+0.14046874j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.05971386+0.38481281j],
          [ 0.20485328+0.3311824j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.08128604-0.38084016j],
          [-0.22317554-0.31912274j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9027011 -0.18298657j, 0.03942565+0.38741743j],
          [0.11455402+0.37218815j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.38724402-0.04109402j],
          [-0.37267812+0.11294983j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
