,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.33531073-0.26912671j],
          [-0.41844793-0.09881198j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.13724171-0.40746434j],
          [-0.29910052-0.3088711j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.31695515-0.29052006j],
          [-0.4110738 -0.12601905j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.33097988-0.27443541j],
          [-0.41682033-0.10546701j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.33803621-0.2656953j ],
          [-0.41943327-0.0945421j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.04851554-0.42721039j],
          [-0.22748407-0.36484719j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.30131329-0.30671286j],
          [ 0.14016745-0.40646717j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.26713963-0.33689597j],
          [ 0.09633636-0.4190248j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.14839665-0.40353551j],
          [-0.30748252-0.30052782j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
