,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.0590499 +0.15503108j],
          [ 0.08395071+0.1430867j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.12254185+0.11182586j],
          [ 0.13939529+0.08994709j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.11233134-0.12207865j],
          [-0.13102717-0.1017517j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.13811258-0.09190452j],
          [-0.15144539-0.06771868j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.16579192-0.00587925j],
          [-0.16446993+0.02170646j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.16413516-0.0241076j ],
          [-0.16586013+0.00345585j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.1645298 +0.02124786j],
          [-0.15872501+0.04824829j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.14387692+0.08258909j],
          [-0.12818204+0.1053133j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.11857085+0.11602793j],
          [-0.09767926+0.1340906j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.9827211 -0.08208352j, 0.00230913+0.16588006j],
          [0.02524173+0.16396457j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
