,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.11718586-0.11742658j],
          [-0.13504266-0.09635874j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.12177353-0.11266203j],
          [-0.13877634-0.09089914j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.02151462-0.16449513j],
          [-0.04850561-0.15864657j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.14252013-0.084909j  ],
          [-0.15463134-0.0600889j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.15686751-0.05398251j],
          [-0.16364932-0.02721077j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.14250145-0.08494036j],
          [-0.15461811-0.06012292j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.15210364-0.06622695j],
          [-0.16098277-0.04007585j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.14648542-0.07786878j],
          [-0.15737374-0.05248841j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.14124106-0.08702005j],
          [-0.15372021-0.06238289j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.13473741-0.09678511j],
          [-0.14892666-0.07309156j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
