,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.32347244+0.04921334j],
          [ 0.32176987-0.05933398j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.06855662-0.3199318j ],
          [-0.03989693-0.32475314j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.12978814-0.30035214j],
          [ 0.02437058-0.32628583j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.16798865-0.28077782j],
          [-0.25061106-0.21035795j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.14114623-0.29518488j],
          [ 0.03679418-0.3251193j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.02270529-0.32640594j],
          [-0.12825382-0.30101051j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.15307098+0.28918099j],
          [-0.050027  +0.3233476j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.25629975-0.20338832j],
          [ 0.17564465-0.27605312j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9318629 -0.1567647j , 0.0178225 +0.32670893j],
          [0.09005593+0.31455731j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.16795734-0.28079655j],
          [ 0.06683731-0.3202954j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
