,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.09650978-0.19814396j],
          [ 0.05046614-0.21454215j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.08330984-0.20404567j],
          [-0.12623246-0.18066691j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.07602269+0.20687125j],
          [-0.02855934+0.21853954j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.96939523-0.10815603j, 0.02571647+0.21889228j],
          [0.02315926+0.21917759j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.21003119-0.06679868j],
          [ 0.19014427-0.1114465j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.21737664+0.03636703j],
          [ 0.22004658-0.01243656j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.10592818-0.19327283j],
          [ 0.06072652-0.2118666j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.13948734-0.17064128j],
          [ 0.09844841-0.19718792j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.08048468-0.20517647j],
          [ 0.03328514-0.21786983j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.20966754+0.06793151j],
          [ 0.21948378+0.02005083j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
