,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.33751494-0.06051918j],
          [-0.33780422+0.05888306j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.17615983+0.29418807j],
          [ 0.26635619+0.21594742j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.32165932+0.11880316j],
          [-0.26142064+0.22189672j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j, -0.26591037+0.21649615j],
          [ 0.324025  +0.11219049j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.22469091+0.25902297j],
          [ 0.29988692+0.16627309j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.30490569-0.15688028j],
          [-0.340214  -0.04281756j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.27051756-0.21071107j],
          [ 0.18186445-0.29069611j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.00694381-0.34282749j],
          [-0.12407762-0.31966178j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.92502524-0.16355243j, 0.06663785+0.33636038j],
          [0.05273945+0.33881773j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.34187397-0.02647815j],
          [ 0.31206778-0.14210068j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
