,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.30878726-0.10819795j],
          [-0.32719246-0.00120885j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.02890678+0.32591528j],
          [ 0.13395342+0.29851776j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.32534409-0.03475039j],
          [-0.31880631+0.07361324j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.24372973+0.21829382j],
          [ 0.30173868+0.12653118j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.23853571+0.22395778j],
          [ 0.29868377+0.13358284j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.1348816 -0.29809952j],
          [-0.22499389-0.23755867j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.08363618-0.31632477j],
          [-0.18253238-0.27154797j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.29793397-0.13524688j],
          [-0.32578684-0.03032007j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.16172194+0.28443344j],
          [-0.05975516+0.32169192j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.02326907-0.32636624j],
          [-0.08479704-0.31601556j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
