,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.02270235-0.32640615j],
          [-0.08534562-0.31586784j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.31236762+0.09737986j],
          [ 0.32703613-0.01018526j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.15145415-0.29003105j],
          [-0.23801428-0.22451186j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.24360684+0.21843094j],
          [ 0.30166742+0.12670097j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.11168513-0.30754317j],
          [ 0.00491115-0.32715784j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.12357597-0.30296097j],
          [ 0.01764674-0.32671848j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.1053686 -0.30976415j],
          [-0.20092198-0.25823773j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j,  0.21364896-0.2478114j],
          [-0.28297165-0.1642663j,  0.9318629 -0.1567647j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.29553897+0.14040331j],
          [-0.23333238+0.22937386j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.2855305 -0.15977705j],
          [-0.32209223-0.05755837j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
