,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.13963458+0.05323477j],
          [ 0.14602194+0.03177027j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.04176198+0.14348412j],
          [ 0.06273504+0.13563211j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.14834651-0.01802968j],
          [ 0.14398641-0.03999585j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j, -0.09007511-0.11924022j],
          [ 0.07124463-0.13136194j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.01392412-0.14878802j],
          [-0.00846684-0.14919808j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.05731287+0.13801083j],
          [ 0.07729339+0.12789639j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j,  0.10224553-0.10898443j],
          [-0.11738385-0.09248127j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.14856957-0.01608849j],
          [ 0.14449706-0.03810979j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.03100742-0.14618583j],
          [ 0.0088135 -0.14917801j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j,  0.03388438-0.14554588j],
          [-0.055254  -0.13884794j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
