,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.34031616-0.04199785j],
          [ 0.30528274-0.1561453j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.33337078-0.08026722j],
          [ 0.28563596-0.18971295j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.03153825-0.34144435j],
          [-0.14670669-0.30992911j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.20939807-0.27153518j],
          [-0.28981165-0.1832706j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.2536534 +0.23073548j],
          [-0.15915639+0.30372381j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.02211728-0.34218377j],
          [-0.13811043-0.31385413j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.04467359-0.33997526j],
          [-0.15854193-0.304045j  ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.288368  +0.18553383j],
          [-0.20726589+0.27316617j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.20345162+0.27601874j],
          [-0.09647068+0.32904759j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.13403103+0.31561779j],
          [ 0.23412974+0.25052379j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
