,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.27364924+0.01767241j],
          [ 0.26800561-0.05804492j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.101316  -0.25481618j],
          [ 0.02755676-0.27283116j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.27210705-0.03397019j],
          [ 0.25236114-0.10728502j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.0923492 +0.25820117j],
          [-0.01800545+0.27362752j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.11977585-0.24667785j],
          [ 0.04754068-0.27006685j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.04761981-0.27005291j],
          [-0.02825931-0.27275929j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.21447292-0.170873j  ],
          [ 0.1593949 -0.22313557j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.27085675-0.04281168j],
          [-0.27221384+0.03310356j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.26887399-0.05387945j],
          [ 0.24379251-0.12554453j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.16423442-0.21959798j],
          [ 0.09772085-0.25621642j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
