,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.11849651-0.32177241j],
          [ 0.00097734-0.34289641j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.17222585-0.29650828j],
          [-0.2634563 -0.21947593j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.22792262-0.25618389j],
          [-0.30194919-0.16249799j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.28112239-0.19633927j],
          [-0.331403  -0.08803951j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.15242722-0.30715607j],
          [ 0.03786283-0.34080099j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.19458128-0.28234205j],
          [ 0.08596988-0.33194591j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.28531941-0.19018869j],
          [-0.33323656-0.08082267j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.23422539-0.25043437j],
          [ 0.13415154-0.31556659j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.31809469+0.12804168j],
          [-0.25490426+0.22935284j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
