,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.02798341-0.27278773j],
          [-0.10171439-0.25465742j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.27360964-0.01827517j],
          [-0.26813282+0.05745441j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.27143169-0.03900069j],
          [-0.2717217 +0.03692612j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.26068309-0.08509139j],
          [-0.27402408-0.01034526j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.25728849-0.09486228j],
          [ 0.22141283-0.16177941j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.23102388+0.14773011j],
          [ 0.26267853+0.07871599j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.27418301-0.00446029j],
          [-0.2648959 +0.07089696j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.22746274+0.15315653j],
          [ 0.26074192+0.08491094j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.17373077+0.21216465j],
          [-0.10889155+0.25167211j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
