,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.06710035-0.08827514j],
          [ 0.0568984 -0.09517105j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.08198269+0.07465786j],
          [ 0.0897554 +0.06510703j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10965513-0.01645327j],
          [ 0.10715456-0.02851066j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.10646043-0.03100218j],
          [-0.10924154-0.01900639j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.08872074-0.06651005j],
          [-0.09554846-0.05626233j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.09413348+0.05859901j],
          [ 0.10005062+0.0477999j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.99230021-0.05518458j, 0.00789823+0.11060097j],
          [0.0044142 +0.11079473j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.11000373+0.0139333j ],
          [ 0.11087035+0.00164988j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.11072831-0.00584791j],
          [ 0.10939708-0.0180897j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.00755716-0.1106248j ],
          [-0.01977693-0.10910468j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
