,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.33902644+0.05138075j],
          [ 0.33609053-0.06798575j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.34287729+0.00375116j],
          [ 0.32337583-0.11404813j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.0949207 -0.32949805j],
          [-0.02381824-0.34206958j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.23657429-0.24821666j],
          [-0.30734438-0.15204715j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.141412  +0.31238046j],
          [-0.025724  +0.34193155j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.0385519 -0.34072373j],
          [-0.15304802-0.30684721j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.0334038 -0.34126689j],
          [-0.14839828-0.30912272j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.18994765+0.28547994j],
          [-0.08054119+0.3333047j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.12818513+0.31803692j],
          [-0.01135945+0.3427096j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.1048115 +0.32648653j],
          [ 0.21040858+0.27075291j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
