,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.08603969-0.26037164j],
          [-0.15414047-0.22679712j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.25582034-0.09875308j],
          [-0.27309403-0.02481673j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.24124552+0.13037185j],
          [ 0.26774837+0.05922015j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.26876384-0.05442627j],
          [-0.2733861 +0.02136027j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.20826446-0.17838759j],
          [-0.24919842-0.11443936j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.11105894-0.25072322j],
          [ 0.0380486 -0.27156679j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.2641363 -0.07367656j],
          [-0.27421474+0.00157894j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.25743852+0.09445437j],
          [-0.22166897+0.16142828j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.22380306+0.15845633j],
          [-0.17177228+0.21375337j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.03201737-0.27234373j],
          [-0.04389185-0.27068381j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
