,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.08710024-0.26001878j],
          [ 0.01245927-0.2739361j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.21443099-0.17092563j],
          [-0.25308235-0.10557245j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.18934261+0.19835724j],
          [-0.1276912 +0.24267504j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.27398067-0.01143726j],
          [ 0.2603419 -0.08612963j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.25225053+0.10754482j],
          [ 0.27207192+0.03425037j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.14223681-0.23444596j],
          [ 0.07249487-0.26446306j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.2013448 -0.18616254j],
          [ 0.14257732-0.23423903j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.09973381-0.25543959j],
          [ 0.02586427-0.27299681j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.21198787+0.17394643j],
          [ 0.25156125+0.10914741j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
