,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.19592901-0.28140847j],
          [-0.28054472-0.19716381j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.25030454-0.23436412j],
          [-0.3154922 -0.13432638j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j, -0.24013784+0.24477076j],
          [ 0.30951029+0.14758824j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.23289668+0.2516705j ],
          [ 0.30507405+0.15655264j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 9.25025240e-01-0.16355243j, -5.98010921e-04-0.34289729j],
          [-1.17016972e-01-0.32231341j,  9.25025240e-01-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.15425773-0.30624085j],
          [-0.24991482-0.23477966j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.29387011-0.17668975j],
          [-0.33664009-0.06521011j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.33990531-0.04520276j],
          [-0.3347977 +0.07409055j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.27560096-0.20401719j],
          [-0.32884907-0.09714522j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
