,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.0149268 -0.16522324j],
          [-0.04212986-0.16045748j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.15933858-0.04618164j],
          [-0.16479202-0.01910805j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.16060124+0.04157845j],
          [-0.15147812+0.06764544j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.14609621+0.07859659j],
          [-0.13103292+0.10174429j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.08258014+0.14388206j],
          [ 0.10530532+0.1281886j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.03141877+0.16289379j],
          [ 0.05800686+0.15542436j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.0508692 -0.15790457j],
          [-0.07636007-0.14727752j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.14488597-0.08080584j],
          [ 0.12947294-0.10372215j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.14064526-0.08797976j],
          [-0.15329187-0.06342814j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 9.82721104e-01-0.08208352j, -2.76087185e-04+0.1658959j ],
          [ 2.77937502e-02+0.16355132j,  9.82721104e-01-0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
