,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.0440682 -0.03378224j],
          [ 0.04212438-0.0361771j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j, -0.04554672-0.0317607j ],
          [ 0.04371287-0.03424077j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.01387578-0.05376531j],
          [ 0.01086895-0.05445284j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j, -0.05023842+0.02365052j],
          [ 0.05147415+0.02082445j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.05552301+0.00066396j],
          [ 0.05547422-0.00242009j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.05531157+0.00488629j],
          [ 0.05549756+0.00180747j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j, -0.041698  +0.03666773j],
          [ 0.04366971+0.0342958j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j, -0.03752607-0.04092725j],
          [ 0.0351956 -0.04294782j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j,  0.0222006 +0.05089577j],
          [-0.01934026+0.05204998j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.04901444+0.02609273j],
          [ 0.05038767+0.02333085j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
