,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.08911619+0.13992795j],
          [ 0.11109483+0.12320497j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.04317024-0.1601807j ],
          [ 0.01599868-0.16512289j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.05740281+0.15564846j],
          [ 0.08242887+0.14396878j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.07132221+0.14978207j],
          [-0.04548564+0.15953866j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.11488945-0.11967431j],
          [ 0.09344395-0.13707573j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.05564951-0.15628391j],
          [-0.08080528-0.14488628j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.16569843-0.00809675j],
          [ 0.16205917-0.03547328j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.16489287+0.01821727j],
          [-0.15958581+0.04531993j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.15364375+0.06257095j],
          [ 0.16189503+0.03621501j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.05155326-0.15768256j],
          [ 0.02467997-0.16405007j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
