,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04493547-0.0218797j ],
          [ 0.04378578-0.02409819j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.04320395-0.02512641j],
          [ 0.04189416-0.0272543j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04261738-0.02610894j],
          [ 0.04125921-0.02820629j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.04240992-0.02644459j],
          [ 0.04103524-0.02853115j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.04298237-0.02550359j],
          [ 0.041654  -0.02761994j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.04208975-0.02695126j],
          [ 0.04069014-0.02902119j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.04274549-0.02589866j],
          [ 0.04139768-0.02800267j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.04149305-0.02786115j],
          [ 0.04004872-0.02990012j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
