,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.25867928-0.22508651j],
          [-0.32017793-0.12273957j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.32074184-0.12125831j],
          [-0.34287534-0.00392507j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j, -0.04475214+0.33996493j],
          [ 0.15861217+0.30400837j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.09380192+0.32981829j],
          [ 0.20120894+0.27765783j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.0680601 -0.33607548j],
          [-0.05130575-0.3390378j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.33437113-0.07599244j],
          [-0.34015676+0.0432699j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.31959701+0.12424434j],
          [-0.2576176 +0.22630085j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.32194317-0.11803178j],
          [-0.34289747-0.00048223j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.28476047+0.19102455j],
          [-0.20199432+0.27708699j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
