,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.16589176-0.00120479j],
          [ 0.16339316-0.0287089j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.10000171-0.13236761j],
          [ 0.07665674-0.14712332j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.16319887-0.02979357j],
          [ 0.15599482-0.05645479j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.15832359-0.04954963j],
          [ 0.14790965-0.07512831j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.16408133-0.02447129j],
          [ 0.157748  -0.05135265j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.16401055-0.02494126j],
          [ 0.15760024-0.05180437j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.16538275-0.0130412j ],
          [ 0.1609276 -0.04029685j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.16477571-0.01924816j],
          [ 0.15929926-0.0463171j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
