,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.0420058 -0.02708192j],
          [ 0.04059977-0.02914748j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.04176357-0.02745398j],
          [ 0.04033925-0.02950698j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.04150797-0.02783892j],
          [ 0.04006473-0.02987866j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04087046-0.02876669j],
          [ 0.03938165-0.03077341j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.04086879-0.02876907j],
          [ 0.03937986-0.0307757j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.04088197-0.02875033j],
          [ 0.03939396-0.03075765j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.04032481-0.02952672j],
          [ 0.03879869-0.03150522j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.04056454-0.02919649j],
          [ 0.03905463-0.03118739j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
