,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.10225731+0.04287658j],
          [ 0.106381  +0.03127362j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.10296151+0.04115682j],
          [ 0.10689018+0.02948638j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10477269+0.03629931j],
          [ 0.10815158+0.024458j  ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.10500206+0.0356304j ],
          [ 0.10830535+0.02376778j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10421367+0.03787436j],
          [ 0.10777065+0.02608532j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.10192877+0.04365184j],
          [ 0.10614046+0.03208053j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.09907597+0.04978865j],
          [ 0.10398571+0.03849582j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.09455446+0.05791728j],
          [ 0.10039341+0.04707569j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
