,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.1820241 -0.39504714j],
          [-0.00792882-0.43489326j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.39878719-0.17367726j],
          [-0.43463039+0.01707149j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.3988671 +0.17349367j],
          [-0.28369496+0.32971531j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j,  0.31387588+0.30112613j],
          [-0.15164914+0.40767334j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.41164501+0.14051122j],
          [ 0.43178209-0.05252847j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.29156194+0.32277957j],
          [ 0.40293409+0.16382654j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.23263482-0.36752695j],
          [ 0.04961379-0.4321267j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.40936898-0.1470104j ],
          [ 0.30467065-0.31043648j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.32004555-0.29456045j],
          [ 0.16006045-0.40444489j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.27163765+0.33971754j],
          [ 0.39236075+0.18774466j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
