,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.23423577-0.07963871j],
          [ 0.20725101-0.13511379j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.169541  -0.18017926j],
          [ 0.11969332-0.21652304j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j , -0.20196629-0.14289274j],
          [ 0.16033542-0.18841781j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j ,  0.10886603+0.22216414j],
          [-0.05051736+0.24219149j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.06872342-0.23766744j],
          [ 0.00778711-0.24728138j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j, -0.02389949-0.2462469j],
          [-0.03776594-0.2445045j,  0.96135264-0.1207989j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j , -0.16865394-0.18100986j],
          [ 0.11862834-0.21710835j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.13747285+0.20569379j],
          [-0.0823097 +0.23331059j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j , -0.20647451-0.13629746j],
          [ 0.16633518-0.18314291j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j , -0.1918304 -0.15623641j],
          [ 0.14721335-0.198839j  ,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
