,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.08240062+0.42708916j],
          [ 0.25996646+0.34872977j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.23666418-0.36494531j],
          [-0.37184221-0.22567318j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j, -0.31656328-0.29829969j],
          [ 0.15529841-0.40629721j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.28568053+0.32799642j],
          [ 0.39990734+0.17108225j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.29819782-0.31665924j],
          [ 0.13077551-0.41484067j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.87775053-0.20089548j, 0.09518051+0.42442395j],
          [0.09890478+0.42357155j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.41694211+0.12391244j],
          [ 0.42933195-0.06977885j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.36040093+0.24352861j],
          [ 0.43044853+0.06252265j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j,  0.40973317+0.14599227j],
          [-0.30544145+0.30967812j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.11173758-0.42036856j],
          [-0.28345961-0.32991766j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
