,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.02930183+0.47852926j],
          [ 0.25513392+0.40590089j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.04046216-0.47771504j],
          [-0.26453768-0.3998358j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.85030065-0.2171174j , 0.00257822+0.47941861j],
          [0.22758292+0.42196547j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.4794164 -0.00295997j],
          [ 0.41930839-0.23244208j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.43660023-0.19806334j],
          [-0.47810937+0.03550037j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.40075221+0.26314731j],
          [ 0.4778527 +0.03880265j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.10440238+0.46791985j],
          [ 0.31595444+0.36058513j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.41071698-0.24730631j],
          [ 0.2418731 -0.41393991j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
