,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.00669055+0.05512243j],
          [ 0.00974101+0.05466588j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j, -0.02357127-0.05027565j],
          [ 0.02074325-0.05150692j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.00135174+0.05551053j],
          [ 0.00443199+0.05534983j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j,  0.0058199 +0.05522114j],
          [-0.00274466+0.05545911j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.05537192+0.00414684j],
          [ 0.05551675+0.00106581j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j,  0.05396526-0.01307657j],
          [-0.0546081 -0.01005986j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j, -0.03133889+0.04583797j],
          [ 0.03383578+0.0440271j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j,  0.01306148+0.05396891j],
          [-0.01004459+0.05461091j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j, -0.02455265+0.04980374j],
          [ 0.02728023+0.04836357j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.0443765 -0.03337622j],
          [ 0.04245475-0.03578882j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
