,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.0249504 +0.16400916j],
          [ 0.05181315+0.15759735j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.00308902-0.16586737j],
          [-0.02447054-0.16408144j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9827211 -0.08208352j, 0.00448633+0.16583546j],
          [0.0230873 +0.16428178j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.06764849+0.15147676j],
          [-0.04158169+0.1606004j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.12799097-0.10554544j],
          [ 0.10870785-0.12531612j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.1267726 -0.10700577j],
          [-0.14276778-0.08449193j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.14335469+0.08349227j],
          [ 0.1552193 +0.05855335j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.14178605+0.08612922j],
          [-0.12553285+0.10845751j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.11411935+0.12040889j],
          [ 0.13251339+0.09980845j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.07126752-0.1498081j ],
          [ 0.0454274 -0.15955525j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
