,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.0877188 -0.0476668j ],
          [ 0.08252183-0.05618593j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.0809636 -0.05840896j],
          [ 0.07472795-0.06620003j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.0903806 -0.04240351j],
          [ 0.08569579-0.05121467j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j, -0.07825627-0.06198925j],
          [ 0.07167671-0.06949216j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.07675888-0.06383404j],
          [ 0.07000264-0.07117824j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.06711614-0.07390625j],
          [ 0.05940253-0.08023746j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.0620915 -0.07817517j],
          [ 0.0539768 -0.08398343j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j, -0.05907837-0.08047644j],
          [ 0.05074898-0.08597239j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.06285345-0.07756388j],
          [ 0.05479598-0.08345126j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
