,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.1829333 +0.27127805j],
          [-0.08410335+0.31620088j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.32611756-0.0265275j ],
          [-0.31684671+0.08163659j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.32309112+0.05165752j],
          [ 0.32220926-0.05689957j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.21809172-0.24391058j],
          [ 0.12628104-0.30184345j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.16927579+0.28000371j],
          [-0.0683426 +0.31997759j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629-0.1567647j , -0.0357492-0.32523586j],
          [-0.072634 -0.31903083j,  0.9318629-0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.07140499-0.31930815j],
          [-0.17195057-0.27836912j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.29870724+0.13353034j],
          [-0.23857507+0.22391585j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.32656181-0.02034095j],
          [ 0.3019314 -0.12607062j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.23348019+0.22922341j],
          [-0.14562804+0.29299973j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
