,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.15828199-0.3041804j ],
          [ 0.04438299-0.34001332j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.10233439+0.32727142j],
          [ 0.20835078+0.2723396j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.30308825-0.16036341j],
          [ 0.22972457-0.2545693j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.13691103-0.31437919j],
          [-0.23641042-0.24837274j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.24899705-0.23575279j],
          [-0.31474014-0.1360792j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.03472418+0.34113507j],
          [ 0.14959342+0.30854613j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.33813734+0.05693896j],
          [-0.29811275+0.16943346j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j, -0.28272055+0.19403092j],
          [ 0.33211274+0.0853231j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.29042944-0.18229001j],
          [ 0.21031464-0.27082588j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.0338372 -0.34122419j],
          [-0.14879077-0.308934j  ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
