theta
0.10865230386346904
-1.1088020887256618
-3.0771972554040556
-2.9168519458075606
2.5078571225583697
2.619548070198451
-0.4075901039957694
1.569260412435826
-0.038708419565227484
2.6423919698116864
2.2615694453178707
-3.141592653589793
1.4591885234260535
-2.391332144033274
1.5892169809530303
